index,ratings,reviewText,label
1792,2,"Clutter Cut, by Lester Lex, Illustrated by Guillermo Piloto'. The story is of a little boy named Cloot, who has too many toys. Cloot's dad talks him into giving some of the toys away. But Cloot only being a little boy is conflicted with this. He manages to help other boys and girls with his toys. After doing so he comes up with the idea that he should do this more often, recruiting other children. Called Clutter Cut, Inc.This book gives you a wonderful story as well as a wonderful lesson for children. Helping others makes you feel just as good inside as playing with your toys. As a mom I really liked this book.The only thing I thought was not good was the title on the cover, you can't really see it. I realize the title is in the mess of toys but maybe the colors could be more enhanced in the lettering to make it *POP*I give this book a 2 out of 5 stars. Because of the title as well as a couple little rhyming issues. If you start it out rhyming, the words should rhyme the whole way through. I read this to my 5 kids and they came up with 2 stars for this book out of 5. My Kids ages are 9,8,6,5 & 2A word from my co-reviewer Emily!I thought this book was nice. The pictures could have been better with more pretty colors instead of everything blending together. Also I don't like the name of the book. I did like how Cloot was so eager at the end to help others. This review was given to you by Excellent Emily co-reviewer.""*I received a hardcover/paperback/eBook copy/ARC of this book for free to review from the author/publisher; this in no way influenced my review, all opinions are 100% honest and my own.""",0
1793,2,"This is not a cogent tale.  In deecription it states this is a short to get rid of someone so that Elizabeth can go on with her life unencumbered with Devlin near.  Then, stating one always ends up where they belong.  Well, not really then - not if one character has to be rid of for the other to be with another.  It felt like the author had the attachment to Devlin, not Elizabeth.  Which allowed more sense to tale overall than the thoughts within.Devlin's monologues were confusing at best in trying to convey the process to Elizabeth.  He never succeeded fully and her decision was not made in full knowledge - even though it brought resolution for her.  Though the resolution was a dissatisfacory conclusion overall.  For, it is unclear he fulfilled his wish.  And, rebirth would not disencumber the soul mate factor (of reincarnation) - rather it merely sets up a new generation of life of searching for missing piece.  Many believing in reincarnatiin will be dissatisfied with the solution given here as sever as the souls are what is connected and reincarnated - not the bodies.  I realize Devlin is a ghost and is found in a dream - however, that connect is as strong as merely feeling a presence (unseen) around a person.I cannot say whether Elizabeth's story outside this short finds resolution or not as I have not read the full the author alludes to.  However, this short is a confusing and implausible resolution to author quandary of Devlin character as it stands for this piece she calls a stand alone.There were a number of errors that should not be found in a piece this short.  It should be scrubbed free of punctuation and grammar errors.Christine",0
1794,1,"This is analogous to those straight-to-video movies that end up in the $3 bin at Big Lots. Somehow, they are produced, written and made; but in so many cases, you end up wondering...what were they thinking?In this case, the author seems to have stitched together a ponderous book with a plot line that simply makes no sense. Earth's ozone layer has failed, evidently causing a caste system in which some unspecified ""elite"" end up in domes, and the rest of humanity ends up...not in domes, evidently too stupid to stay indoors. To try to make this all plausible, the author creates a new kind of radiation: One that apparently deteriorates concrete, steel and brick so that it crumbles. Not the domes, of course: somehow, THOSE materials are impermeable.Scratching your head yet? How about these little gems:--The futuristic military is ultra-smart, ultra-mechanized, and ultra-equipped...except when they have to go somewhere in the dark. Then, they fumble and stumble around because in this universe, night vision goggles were never invented.--The outside-the-dome citizens are emaciated, radiation-ravaged and prone to bleeding and dying at a moment's notice...except when the citizens are related to the main character. Then, they perform superhuman feats over several days with various injuries and little food with no apparent problems.--In a world where all the land is described as arid, lifeless and barren, half the characters drown their sorrows with a good cigarette. Which is made of tobacco. Which is grown...where exactly?--The author has decided that virtually every noun deserves an adjective and every verb deserves an adverb. Glass never breaks - it breaks softly. Honestly. No one ever stares - they universally stare coldly or hotly, and both words are apparently interchangeable to the author. I daresay there are 3,000 completely superfluous words in this novel attributable to useless adjectives and adverbs.Indeed, there are whole passages that are redundant and serve to do nothing to advance the story. In this universe, military men conduct 20-minute long conversations to debate the pros and cons of helping a stranded soldier in the middle of an epic battle, and the dialogue is incessant in its repetition.Even with an editor and a halving of the story (and believe me, it would be easy to cut this novel in half), there is simply no character development that makes you want to root for the hero or his family. Oh...and the sequel? It contains virtually no ties or links to the initial story.All in all, this is one hot mess of a book. With so many other quality independent titles and authors out there, I can't recommend this even at its current zero price. Your time is still worth something; spend that time in something more fulfilling.",0
1795,1,"I read a quarter of the book and besides acting like arrogant idiots, these cops are the worst of the worst.  They brag about the garbage they can get away with on duty and basically do very little else.  They make the police force look bad.  I'm used to mysteries that start at the beginning or near the beginning of a book.  This isn't one of them and I couldn't get into enough to even finish it.",0
1796,2,"After exhausting many of the greats in romantic suspense like Christy Reece, Pamela Clare, Cindy Gerard, Linda Howard, Maya Banks, Laura Griffin and a few others, I've been having a hard time finding that next great author for this genre, so I've essentially been trying everything which leads me to this story.  I read the reviews of the Tall, Dark, and Deadly series and wanted to give it a try, and what better way than to read the Prelude story.  It started out very strong and I liked the chemistry between the H/h and the backstory of how Lindsey, a powerhouse attorney lost her mojo on a case gone wrong, went to work for the FBI, and reluctantly comes home to help her sick father with his law firm, only she can't do it alone and needs the help of her father's former law partner, Marc Reeves. She's also the target of a serial killer who's wrapped up in the case that killed her career as a lawyer.Now, I'm a sucker for smart, capable women as heroines who aren't sitting around waiting for a man to rescue them and what better segue to do that than have an incomparable legal brain along with some gun toting FBI skills?I guess it all boils down to having a great idea for a story does not equate to writing a good story.  It's almost as if this author woke up one day and said, ""I have an idea for a great story"" and then proceeded to write said story without any research.  The fact that the story includes lawyers and FBI is completely irrelevant since there's nothing in the story that reflects knowledge or experience with laws and/or criminals.  There's a serial killer with hits in three major cities with the same modus operandi and there's no mention of VICAP and each murder is being handled by local law enforcement, separately, with no FBI involvement.  Gun are just guns, no make or model, and apparently the FBI hardly even wears them, nevermind uses them. I also have no idea what division of the FBI these people even work for. When in Vegas, the payout for hitting single number in roulette is 35 to 1, not 20 to 1.  All that aside, it was still an okay story, but when you add in an obnoxious headstrong woman, with some serious daddy issues, who is supposedly smart but constantly does stupid things over and over again and blames everyone but herself for her problems, well, it slides downhill from there.  That and I found myself angry by the ending based on a blatant display of complete ineptitude.She does get the definition of a hero right and I felt sorry that Jake was stuck with Lindsey by the end of it.  Without the research and depth to the characters, she should stick with something neutral like meeting on a beach or something, not a story where careers, procedure, training and details matter.",0
1797,2,Too many sexual events and not enough letting you know what is actually going on in connection with the plot.,0
1798,2,"This little plug end - and I mean little - attaches to the USB end of the computer connection wire. It enables you to plug in and charge the Kindle without connection to any computer. I supposed that Amazon though it would be cool for folks to just keep their Kindles plugged into an active USB port for recharging because that 's the way the Kindle Touch comes to you. I'm going to guess that the plug is worth less than fifty-cents yet sells for almost ten bucks on Amazon. Also, once I saw the actual mini-USB port on the Kindle itself, I realized that my blue-tooth headphone charger could have been used instead. I wasted my money - don't waste yours.",0
1799,2,"This book has the almost identical name to The Crystal Warrior (The Crystal Warriors) - a series by Maree Anderson (Aug 12, 2011).I was asked by Story Cartel to provide a reflective and honest appraisal and would not have given my time for free if I did not think there was a lot to like in this story.That said - well lets keep it brief:FROM THE TEXT OF THE NOVELLarissya was holding her dying grandmother in her arms when she felt it. The lump in her left forearm was moving! She looked up weakly and smiled. ""It is time, Larissya,"" she whispered, and handed her the blade.Look at rule eleven in Strunk and White's popular English-usage book, The Elements of Style. ""A participial phrase at the beginning of a sentence must refer to the grammatical subject.""BETTERLarissya watched the lump moving in her dying grandmother's left forearm. Her grandmother became limp in Larrisya's arms and she whispered, ""It is time Larissya."" The golden quarlam blade pulsed with light and slipped from her ancient fingers to the cold damp floor of the cave._____How does one `look up weakly'? How is Larrisya holding her grandmother in her arms AND feeling the lump in her grandmother's forearm at the same time? I assume  Larrisya has three hands.No exlamation mark is needed. The change also cleans up the narrator's confusion between the characters - a perplexing problem that continues throughout the novel. The author has a real and persistent problem with point of view. Here, for example, Larissya seems to have a lump in her forearm but further reading reveals that is the grandmother that has the lump in her forearm instead, not Larissya. Larrissya is also the subject in the sentence, 'She looked up weakly and smiled ...' however, it is the grandmother who looks up weakly and smiles.Then a few lines later where we have, ""What are you saying?"" Larissya asked, looking down at her ancient, gnarled face. `Gnarled' is only used for limbs and joints - it means knobbly, twisted. `Weather beaten' is more correct and can be replaced by gnarled if it refers to limbs - not faces. For a weather beaten face use `weather beaten' or `leathery' or some more appropriate adjective that refers to old skin.Then we have a new character appear out of nowhere called Althea - who is then revealed as the grandmother.And on and on it goes.Nearly every character uses the same voice as the narrator.In the end this proved to be almost impossible to continue reading and the call kept getting louder and louder in my mind, `Where is the editor?"" What incompetent let this novel get to print? Whoever edited this seriously needs to find a job as an errand boy or girl.Paradoxically, it is a ripping yarn. It is just destroyed by a writer who appears not to have done any rewrites - or does not know what a rewrite entails. This novel does not make me fall into its world - far too many reality checks. Far too many calls to the critical brain to stay alert for who is who and what is going on and just feeling disoriented by the unimagined physics of simply holding, standing and walking. These characters need extra body parts just to function in the world of the story. The comic book nature of human anatomy, such as cutting your foream to the bone is simply ridiculous and so the story loses me as I contemplate loss of arterial blood. Oh, and where is the light coming from in this cave?My advice - put the manuscript in a drawer for at least six months. Don't look at it. Then come back to it as a naive reader and red pencil every single faux pas. Then do a first rewrite. Then examine each and every dialogue tag and kill each and every adverb. Then when you can't find any issues hand it to a proper editor - who will find hundreds. At core, this is a wonderful story and it deserves that professional respect.The five star reviews for this book should look up the word 'shill'.",0
1800,2,"No plot, no story line, just a very stupid woman who was left heart-broken and pregnant ten years ago having unprotected sex with the very guy who knocked her up before.  Can we say ""duh""?  And can we say double ""duh"" on the unprotected part as she herself is wondering how many other women he has slept with over the years.  I'm sorry, it may appeal to some, and I didn't even really mind the short abbreviated story but I like characters with intelligence and depth and didn't find it here.",0
1801,1,"I am an avid reader and a huge fan of Leah Brooke. Her books was the first erotic books I ever read and I placed her on my top ten author list for erotic novels. As far as I am concerned she is as good as Maya Banks, Lauren Dane, Shayla Black, Lora Leigh ect. However, this book, I am not sure what went wrong but this is one of her worst. The story feels incomplete like everything in the book was just thrown together haphazardly. I did not like Elizabeth, I thought she was selfish, unforgiving and a proud woman who made stupid choices as a child and then proceeded to blame others for her own mistakes. Her daughter although really cute was just so undisciplined and spoilt and her mother had no control. I liked Chandler but could not find a liking for Hayden (although I loved the names). What could have been a great book just flopped all around.What attracted me to Ms. Brooks books was the way she develops the relationships between her characters. She took her time with each character and you get to know them, you relate to them. I also loved the way she develops her characters romantically, sexually, mentally and emotionally and that's what attracts me to her writing and her books. This is not the norm for Ms. Brooks. I believe ALL authors have a few books that are not going to be good and I believe this is one for Ms. Brooks. I hope to continue reading her books in the future. Unfortunately, I cannot recommend this book.",0
1802,2,"Dead wives, car crashes, demons, sword fights, daughters in peril, ridiculous and hard-to-pronounce &#34;fantasy&#34; names, more demons, reincarnations . . . . and this is a short story.  It starts in the realm of the everyday and we're taken so quickly into this elaborate fantasy world that it's difficult to keep up or care about any of the characters.",0
1803,2,"Even though there aren't any glaring grammatical errors, the writing is still off.  The author slips into modern speech at times while the story clearly is a Regency historical. Plus, I just couldn't connect to the characters. They come across as one dimensional and cartoon-like.  If you're looking for really well written erotic historical books, read any of Robin Schone's or Madelynne Ellis' work. Skip Laurel Bennett. This book is a waste of time.",0
1804,2,"Even though I am in my 30's I still read a wide range of books, probably because I work in a Teen Center. After all the reviews on this book and the series, I got it when it was free one day and decided that I would give it a chance. I put it down several times because I could not understand why the author was doing the things she was. There was no flow of this book, the plot was thin and it bounced around so much that I barely understood what was going on, not to mention trying to figure out the WHY of everything. I think that this was a superficial try at a book and a series that would appeal to a much younger crowd but I wouldn't let my teenager read this.",0
1805,1,This book is terrible.  It is really just a personal diatribe about religion and abortion.  This is not an alternative history tale.  I wish there was a way I could get my money back.,0
1806,2,"Decently written, at least. No major grammatical errors. The romance was a bit tepid, and the heroine was completely unsympathetic. Her life was clearly in danger, but she just &#34;had to&#34; go off on her own without telling anyone to &#34;clear her head&#34;? Just one, in a long line of actions, that led me to believe that she was insanely stupid. I started to feel a bit sorry for the hero for having to put up with her constant temper tantrums over imagined slights. Then again, the hero's character was so poorly fleshed out, I found I could care less about him.",0
1807,1,This was the dumbest book I ever read. I guess i thought it was actually more then a food fight. But it was probably 5 pages long and that was too long. dont waste you time on this one.,0
1808,2,"Like Angel'sI Got Some Bad Muse For You, this story represents a dubious idea stretched out . . . with some Shakespeare thrown in.  The characters are super-thin and the ""jokes"" often fall flat.  If your idea of a typical Southerner is a guy in overalls who carries a shotgun in his lap at the insistence of a father who insists that his college-age daughter take a chaperone to the movies, then this story will be right up your alley.  But of course they all love Shakespeare!  What a terrific joke, huh?",0
1809,1,This author makes you appreciate good authors who can actually write.  Sorry to her friends who've been posting the reviews on here but the writing was pretty stilted and amateurish.,0
1810,2,"I bought this novel back in 2012, so when I finally got the chance to read it, I was more than thrilled, but then I was let down immensely. The novel begins with two girls, Beckett Smith and Chloe Baker, at the Aurora Bridge, talking about an event that has taken place before the novel started. Honestly, I think I would've enjoyed this novel a lot more if it was told from both Beckett and Chloe's point-of-view, but it wasn't. It was only told from Beckett's point-of-view. Also, I didn't really connect with any of the characters. I'm not sure if this was because of the characters or the way the story was told. Overall, I wasn't really a fan of this novel, however, I do think that this novel could help a lot of young people who is struggling with being accepted and is considering suicide...this novel teaches you that there is never a reason to go to that extreme, and I absolutely loved that aspect about this novel.",0
1811,1,I figured since it was by lora leigh it would b good. No such luck. I just pissed away over $5 on a 65 page book that held no plot nor character development. Absolutely awful and a waste of money. There were 2 decent sex scenes. That was it. No back story. No details. Long review short. Don't waste your time or money on this so called book. It's a waste.,0
1812,2,"...not much of a tale ... not much of anything really. I guess it was supposed to be some sort of parody, but it really fell flat on most levels. The humor is really dull, and the story twist is barely there. Fairly well-written, though.",0
1813,2,"I'm seeing a common thread in some of these reviews and I have to agree to feeling frustrated when I got to the end. There wasn't one! It felt like a story that was chopped for the sake of making a series. However, the characters were good and the story interesting.",0
1814,2,"I know all the nasty things that Linda does to Mike are supposed to be funny, but I honestly just found them tedious (oh no, it looks like Mike is wearing makeup again. . . in JAIL!).  It felt as if everybody - Mike, Linda, the gay couple next door - was just a stereotype instead of a character.  I don't know much about ghosts, but wouldn't even part of a body be sufficient for Linda's purposes?  I don't know much about killing, but who would choose that method of body disposal?You need a deft hand to make such sustained nastiness seem funny.",0
1815,1,"A thriller suggests a page-turning suspense-filled experience. Though here the author gives us some accurate Cape Cod locations, nothing else is satisfying. This is a boring thriller. More talk than action. No real suspense. Major disappointment.",0
1816,1,"hoping to find a single gem in this roughly written story.  I never found it.  Editing was bad, and I guess I'm just not into werewolves.",0
1817,1,"I am usually pretty laid back with cozy mysteries.  This one was sad from the very beginning.  Not to spoil anything but a husband who is assassinated and never gets to see his baby?  There wasn't any humor to it at all and in fact, about 4 chapters into it, I stopped reading it and was glad I didn't buy the whole set.  Too dark.",0
1818,2,"A love story worth sharing.  More of a highschool sweetheart type fiction. Just delightful enough to content the reader with a warm, fuzzy feeling and a strong dark overtone.  Not scary enough, though.",0
1819,1,The animal mutilation and racial slurs are superfluous. very disappointing and  quite frankly---  a  deal breaker. Just sayin'  A warning would have been appreciated.,0
1820,1,"Obviously I did not enjoy this book.  I'll just give you the biggest reasons.1.  The main man in the book turns out (for me) to be quite unlikeable.  He has very little sympathy for the main female character.  I personally like a man who is sympathetic and helpful when my world is falling apart.  He just becomes sarcastic and horny.Which leads me to2. Lack of romance.  Descriptive sex scenes that lack emotional passion really do nothing for me.And finally3. Ironically, even though I disliked the book, one of its main faults was how short it was.  The plot really needed more time to develop fully- I felt completely confused by the whole ""realm"" explanation (or lack of it).  I also feel that the characters weren't allowed to play out their relationships nearly enough.  Perhaps, though, I am just hoping that if the story was longer the main man would have had more time to romance his woman.If you have absolutely nothing else to read, go for it.  Otherwise choose the other book, whatever it is!",0
1821,2,"Once again if it doesn't grab me right off, I don't waste my time reading it and that's what this was for me.  I have a short attention span if it doesn't interest me and this one didn't.  Plain and simple.",0
1822,2,"A lot of people loved it, but not me.Puppy in shelter gets adopted by nice familyNice family has babyPuppy goes to bridge.THE ENDNothing special here",0
1823,2,Slow Ride (Rough Riders)This book was not for me. I got it free from Amazon for my Kindle Fire. This isn't a romance... it's pure eroticism. It's an okay book but I was bored.,0
1824,1,"it was too long and boring.  the hero was nice.  the heroine did whatever she wanted  and when her plans did not work she gave up.  she knows what people are like, but she trusted them.",0
1825,2,"It was for little girls.  The female character needed more backbone;  some parts funny, original and different.  The sex was God.",0
1826,1,"The book has potential, but characters are underdeveloped, and situation is not well explained.Instant connection is possible, but has to be backed up by the way characters interact, and of course, time. This is not the case here. One moment it is ""I trust you"", ""You are mine everything"", and the next there are accusations of the foulest nature. Not consistent, both in regards to characters and the story line.Besides, book cover promises one thing and the book does not deliver ;-)",0
1827,2,I don't care for McGlade ... I really like Daniels!  This story was way more more vulgar McGlade than I like.I do not recommend this story.,0
1828,1,"I missed the note about ""explicit content"" so I was quite shocked when I started reading. It starts out with very sadistic descriptions and grossly described sexual situations. Plus, it is deliberately written with no capitalization which is very hard to read. I have no idea how this book ended up on the Top 100 Free Books in Science Fiction. Sorry to say, but this book looks like the product of a sick mind.  I won't be reading it.",0
1829,2,"After reading the reviews on They Walk, I was excited to read it, but I was having a hard time trying to finish because of the misplaced words, misspelled words, and I had to mentally correct the grammar so that I knew what she was writing about. Try this website if you want to get a handle on your grammar. [...]",0
1830,1,"Even if one stipulates that a pause button would somehow work for live radio, I just can't see what is scary or creepy about a ghost that pauses your boom box.Skip this one.",0
1831,1,"This book was one of the most poorly edited books that I have ever read.  There were also a great many continuity mistakes that made me want to yell ""Pay attention to what you have already written""!  It was very bad!",0
1832,2,"I WHOLEHEARTEDLY AGREE WITH THE OTHER REVIEWER WHO DID NOT LIKE THIS BOOK.  Great love scenes, super sexy hero, yes.  I'll give you that.  Totally pathetic female who keeps pawing after him even after traumatizing humiliation years ago.  A family that treats her like crap, the male who just wants to run from her until his libido takes over, the male who hooked up with and had a long term relationship with her ""more beautiful"" evil sister, the male who called out the sister's name during sex! (granted, it was in negativity, not ecstasy), but still... the female who gave up her virginity on the dirty ground behind his truck... he never had to own up to ANYTHING he did... yes, people ""make mistakes"" when they are young, but they are ACCOUNTABLE for them!!  God, he never had to really own up to anything he said or did, past or present.  She simply chased him, finally landed him, and then that was supposed to be the beautiful ending?..... no thank you.... she should have made him really see what he lost... she totally caved and although the author tried to write her as a ""strong"" female... her actions were pathetic... sure, you could say she was determined in her shameless pursuit of him... but she pitifully let him get away with everything he'd ever done.... aarrgh!!!  Just doesn't set right with me.... I'm so bummed... because this author can write some sexy love scenes and I will still probably be curiously drawn to other books by her....",0
1833,1,"Hmmm??I have so many questions about this book. I couldn't get through the first 50 pages without putting it down a few times and asking myself ""What in the world is going on?""To be honest, Im not sure what was happening, where they were, and what was going to happen next.I'm not to sure even who the main characters were. It skipped around to much and left me feeling blank. The dialogue of the characters was absent. I couldn't connect with them.I thought it would be an sexy, exotic short.. but maybe it was a little to far fetched for my tastes...P.S.Whether the mystery is there or not, the setting was a ""sexy"" setting so that is why I used that words. A mystery is a mystery, its the characters and the setting that makes a difference. That's where exotic came from b/c of where you placed them..I didn't feel any connection with the characters and that is the first thing that I looked for. The characters were boring, nothing exciting, no drama between them.. (Im the type of reader that needs to be surprised or something in the beginning or its boring)I felt like the beginning was missing something. The whole burial of the dead body was quick, nothing to it, no background, no story, you even mentioned something about 40 hours ago but no explanation... Just ""they buried a body"" then skip to today... It's no suprise that a body was being buried, we were told that on the synopisis of the book.I choose to read it because i thought it would be exotic being that the idea ""vacationers at a sex retreat killing someone"" That's something that I never read before and I really wanted to know why....",0
1834,2,"I was eager to read this novel and downloaded it at the time it was 0.99. Big spender I know but I am glad I did not spend more. I was intrigued by the concept and some of the scenes of college life are both surreal and funny. Though that is all the positives I have for this meandering book. I mean there is no Jekyll Hide scenario, no ON/OFF if you will, Its like the whole book is more off than on, there is one speed and it is slow. Jamie Pepper undergoes an experiment to battle a disease of the brain. At first it seems effective, but is it really? Are these strange dreams he is having or is he doing things he is unaware of? None of it seems believable enough to me to warrant the climax. I will say that the life in the dorm aspect is entertaining and funny, but the novel as a whole was a big disappointment to me.",0
1835,2,"I was excited at first. The first starts with a girl named Robyn who is strong and outdoorsy who also happens to be deaf. She is arguing with her brother letting him know that she can go on a trip all by herself. I already liked her. Then, the story takes a shift in to fast, skippy, and lacking luster. The plot goes sour when she runs into two wolves who tell her she's one. She willingy accepts it, accepts that she's the mate of one, and then they have lots of sex where she goes places she's never been willingly. This once fiesty, independent girl became a willing dependent in a matter of a page turn. It was written ok, but the plot went out the window once she got to the cabin. Beyond that, it goes boring and then ends with a girl who on her first night is going to have sex in wolf form in front of the whole pack with her new mate she's known all of a week. I'd say that the girl lost her mind in the woods mostly. Hopefully the writer will get more inventive and risk lengthening the story in order to give more depth to the plot.",0
1836,2,"I read a book, look through it twice, looking for pages I missed... Kind of a story that make you think you bought a shortened version of a book, or pages are missing...",0
1837,2,"I enjoyed the atmospheric opening and the descriptions of the locales, but the story took about three times to tell as necessary. This wasn't helped by the fact that the heroine's decisions become increasingly difficult to comprehend and so much of the explanation of why she never does the obvious and logical thing each time she has a choice comes so late in the book that it's likely almost impossible for the reader to identify with her reasoning. She seems by far a weaker rather than a stronger character because of this. The final resolution seems equally incomprehensible; a good literary surprise comes as the inevitable twist that you should have seen coming, but this was simply out of left field.Some of the heroine's self-realizations are intriguing and well-written, but rather in the same way that the author repeats the same scenario over and over, she repeats these moments of self-awareness again and again.Two stars for the descriptions and atmosphere.",0
1838,2,It was a good read but I don't like short stories. I wanted more with this story and was very disappointed that it ended as quickly as it began.,0
1839,1,"THIS IS A WARNING TO ANYONE THINKING ABOUT READING THIS SERIES. THIS SERIES CONTAINS REFERENCE TO, AND IN THE FINAL BOOK, AN ENTIRE STORY REVOLVING AROUND INCEST.This first book in the series is just basically an introduction to the series, and contained no reference to incest, but the second book did. I bought the other three books in the series based solely on this book, because I liked Sonny and Garron and wanted to find out how their story progressed. References to the incestuous relationship between Sonny's identical twin brothers starts in the second book, and through character thoughts and conversations, the author makes it clear that the relationship is long-term (going back to childhood), consensual, and accepted without a murmur by the rest of the family and apparently the entire town. I found this beyond disturbing, and promptly returned the entire series for a refund.After returning them, I went back and read the book descriptions more thoroughly, but beyond a vaguely worded comment in the description of the fourth book, none of them carry any kind of warning that these books contain sensitive or disturbing material. I did find references when I read all the reviews of the fourth book, but it should not be up to the readers to warn others about things like this. That should be responsibility of the publishers and Amazon. That even the fourth book, which deals directly with the incestuous relationship, carried no warning whatsoever is completely unacceptable.So I'm putting this warning on the first book in the series, before people get involved with the characters and their stories. I will also be reading the descriptions and every single review for any books I consider purchasing from this author in the future.",0
1840,2,"MY ONLY REGRET IS PAYING FOR REGRET AND I REGRET WASTING MY READING TIME.  ITS NOT FAIR TO CHARGE SOMEONE FOR A BOOK THAT IS POORLY EDITED, OR MAYBE IT WASN'T",0
1841,2,"With Beg Me, I just don't know what to say. I am really disappointed with this story. I happen to love stories with rough sex, forced sex, or rape roleplay. So I knew this part of the story wouldn't bother me at all.The heroine does like it raunchy with some dirty talk like 'hot bi***' and 'dirty slut.' I love this. I also love the bondage and domination both characters are into. Even the heroine's recent traumatic past didn't upset me, at least not in a bad way. I was prepared to feel sympathetic toward her. So why didn't I like this book then?Despite having all the above elements going for it, this story was just flat to me, very one dimensional. It's a pale imitation of every good/great story with the same themes. Yes, some parts of it were sexy, but the story was so deficient in other areas.I didn't dislike the heroine but I also wasn't that into her at first. Then she became unlikeable to me. The way she treated the hero, by making him do something he really felt sick at heart about; that just really ticked me off. So given what she's been through, this justifies her right to tear him up inside in order to make herself feel better? Sure, she wants to take back her sex life, but the disregard she showed him annoyed me. The man would do anything for her, and she asks him to do the unbearable. The guy's practically sick to his stomach, but it's ok as long as it makes her feel better? The h comes across as weak and selfish.Other parts of the story were just as annoying: the overdrawn mother-in-law character, the h's absolutely ineffective confrontation with MIL, the H's watered-down manhood (I mean, the h virtually turned him into a punching bag for someone else's transgressions), the poor editing, and the overall unsatisfactory storytelling.The hero was the only slightly bright spot of the story and even he couldn't save it from itself. He had his moments but not enough to offset the actions of the heroine.To me, this is just not a good read, not even an okay read.If you want to try a good story with some of the same elements but with some really thought-out characters, maybe sample these -Willing Victim(rough sex, rape fantasy, domination)Helene Blackmailed(rough sex, forced sex/coercion, domination)On the Edge(rough sex, domination, menage)Demon's Captive(rough sex, forced sex/coercion, domination)",0
1842,1,"I thought this book confusing, written badly, worded badly. I spent a lot of time rethinking the words.This lady, I can only assume is British, or an Anglophile, her mixed metaphors are horrendous! Do people still shout Blimey?  This seemed to be placed in the 40's, but it was not, time also a family being part of a town for 1900 years in the US, is a long time, however for this author it was a drop in the bucket.  The worst part is the repetitive claptrap, if you edited out how many times she would say someone was this or that witches do do not do that? The book would have been 30% shorter.  I also did not like the convoluted Witchcraft in her world,and the astounding superiority they felt.  While there are more books in this series? I will not be reading them.  Oh, for the author, one chews or bites their lips, but we gnash our teeth.",0
1843,2,It was alright. Nothing to rave about. It wasn't a bad book however it wasn't memorable. I feel the story was rushed and the characters were not well developed.  It had potential but...This is my opinion of the book so hopefully the author can understand that this time. We are all entitled to an opinion whether it's good or bad,0
1844,1,I found this book to be extremely stupid. The title is very misleading. I would not recommend this book to anyone.,0
1845,2,"I'll admit, I got this e-book because it was free, and because I'm on a bit of a post-apocalyptic bender.  That said, I won't be getting the sequels to this title.The scenario the author comes up with to kick things off is as plausible as anything else in this type of fiction.  No, the biggest problem I had with this story was the way people talked.  Everyone sounded incredibly stilted and formal.  People use contractions in every day language, but that isn't very evident in this story.  Perhaps linguistic conventions have changed by 2068?Even if that was so, there's no way to justify the overuse of italics in the text. Italics is fine for displaying character thoughts, the names of vessels, movies, books and songs.  A writer can even use it to denote particular emphasis in the spoken dialogue.  But why on earth would you italicize landmarks? The names of buildings and bridges?  I'm not a Grammar Nazi, but I found it irritating and distracting.Overall, I think this wasn't a bad effort, but I personally feel that the author could have benefited from the participation of an editor or an impartial beta-reader.",0
1846,2,Excerpts from a magazine is a good description of this product.  I do not find it to be a marketable item that I would purchase.,0
1847,1,"I understand about marketing techniques but really, sometimes, one gets too far.The first 10 % of the content are praises for the legal thriller Beyond Justice, the last 49 % of the content is an excerpt from Beyond Justice.The very short rest is a story with such a naive, simple christian content as to make it unbearable for the adult reader. I'm also offended by the tittle since for me, the power of God is anything BUT accidental.I do believe in the power of God or the possibility of redemption but seriously ? From killer to saint in the space of one heartbeat ? And it's not like this story has never been told before, better, with more character development, more depth and in a way that takes the reader on the journey and makes him feel closer to God. This ACCIDENTAL HERO, well..just did not do it at all.",0
1848,1,"what a epic let-down. this book could have been so much better. but there was no plot and tons of pointless oral sex and it wasn't even sexy sex, more like gross and crude. the main male lead didn't even think the main female lead was good enough to have normal intercorse with so he did her in the ass. gross much.",0
1849,2,The writer had an imagination because I do not know that an affair like this would happen that quickly. And to go to her house at that.,0
1850,1,This story was too short and was more porn than romance. Would not like to read anything else by this author.,0
1851,2,"I just could not get &#34;into&#34; reading this book at all.  Found it to be disappointing, and I usually don't feel that way about a Lee Child book.",0
1852,1,"I read all of the reviews, and thought, what the heck, it's free, it's short, I will make up my own mind.The biggest issue that I had was the infomercial style conversations. To say that the interaction was stiff, superficial and one dimensional would be like saying that the ocean is a bit wet. Its also salty and contains a vast aray of life and wonders yet to be explored. Which pretty much sums up my feeling of this book. It had promise, but it was like a polaroid from the 90s.But as its free, give it a shot, form your own opinion.",0
1853,1,"This just wasn't a great read at all. J.L. Langley has been a favorite author of mine since I read Without Reservations and I expected His Convenient Husband to be just as good, but it wasn't. While I might not be completely into the cowboy trope like the other readers I have enjoyed it on occasion (so it's not that), but this one just felt like a cliched, by-the-numbers plot. It lacked any kind of interesting qualities and missed the sexual chemistry between Micah and Tucker by a mile. I like her other books immensely, but this will be quickly forgotten for her other entertaining books.",0
1854,1,Way too racy for me.  I tried to read it and see how it all turned out but the sex was a little too intense for me. Maybe if I were younger?,0
